Statistik_Code;Statistik_Label;Zeit_Code;Zeit_Label;Zeit;1_Merkmal_Code;1_Merkmal_Label;1_Auspraegung_Code;1_Auspraegung_Label;BEVSTD__Bevoelkerung__Anzahl
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2018;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09778168;      Markt Rettenbach, M;3884
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2018;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09778169;      Markt Wald, M;2184
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2018;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09778171;      Memmingerberg;3139
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2018;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09778173;      Mindelheim, St;15002
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2018;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09778177;      Niederrieden;1443
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2018;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09778180;      Kammlach;1820
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2018;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09778183;      Oberrieden;1221
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2018;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09778184;      Oberschönegg;987
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2018;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09778186;      Ottobeuren, M;8381
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2018;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09778187;      Pfaffenhausen, M;2590
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2018;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09778188;      Pleß;861
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2018;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09778190;      Salgen;1467
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2018;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09778196;      Sontheim;2702
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2018;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09778199;      Stetten;1414
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2018;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09778202;      Trunkelsberg;1698
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2018;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09778203;      Türkheim, M;7290
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2018;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09778204;      Tussenhausen, M;3035
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2018;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09778205;      Ungerhausen;1122
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2018;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09778207;      Unteregg;1394
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2018;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09778209;      Rammingen;1544
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2018;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09778214;      Westerheim;2214
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2018;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09778216;      Wiedergeltingen;1411
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2018;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09778217;      Winterrieden;943
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2018;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09778218;      Wolfertschwenden;2051
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2018;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09778219;      Woringen;2088
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2018;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09778221;      Kettershausen;1728
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2018;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09778444;      Gemeindefreie Gebiete;-
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2018;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09779;    Donau-Ries (Lkr);133496
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2018;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09779111;      Alerheim;1637
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2018;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09779112;      Amerdingen;841
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2018;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09779115;      Asbach-Bäumenheim;4691
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2018;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09779117;      Auhausen;1006
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2018;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09779126;      Buchdorf;1809
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2018;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09779129;      Daiting;791
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2018;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09779130;      Deiningen;1819
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2018;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09779131;      Donauwörth, GKSt;20080
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2018;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09779136;      Ederheim;1143
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2018;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09779138;      Ehingen a.Ries;792
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2018;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09779146;      Forheim;564
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2018;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09779147;      Fremdingen;2068
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2018;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09779148;      Fünfstetten;1321
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2018;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09779149;      Genderkingen;1198
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2018;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09779154;      Hainsfarth;1417
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2018;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09779155;      Harburg (Schwaben), St;5535
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2018;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09779162;      Hohenaltheim;583
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2018;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09779163;      Holzheim;1159
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2018;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09779167;      Huisheim;1640
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2018;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09779169;      Kaisheim, M;3824
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2018;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09779176;      Maihingen;1191
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2018;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09779177;      Marktoffingen;1311
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2018;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09779178;      Marxheim;2581
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2018;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09779180;      Megesheim;817
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2018;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09779181;      Mertingen;4020
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2018;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09779184;      Mönchsdeggingen;1381
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2018;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09779185;      Möttingen;2544
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2018;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09779186;      Monheim, St;5093
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2018;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09779187;      Münster;1176
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2018;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09779188;      Munningen;1733
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2018;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09779192;      Niederschönenfeld;1475
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2018;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09779194;      Nördlingen, GKSt;20379
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2018;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09779196;      Oberndorf a.Lech;2565
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2018;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09779197;      Oettingen i.Bay., St;5142
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2018;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09779198;      Otting;779
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2018;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09779201;      Rain, St;8836
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2018;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09779203;      Reimlingen;1306
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2018;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09779206;      Rögling;653
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2018;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09779217;      Tagmersheim;1088
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2018;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09779218;      Tapfheim;3879
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2018;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09779224;      Wallerstein, M;3327
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2018;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09779226;      Wechingen;1425
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2018;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09779228;      Wemding, St;5802
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2018;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09779231;      Wolferstadt;1075
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2018;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09779444;      Gemeindefreie Gebiete;-
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2018;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09780;    Oberallgäu (Lkr);155362
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2018;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09780112;      Altusried, M;10086
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2018;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09780113;      Balderschwang;353
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2018;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09780114;      Betzigau;2926
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2018;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09780115;      Blaichach;5811
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2018;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09780116;      Bolsterlang;1126
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2018;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09780117;      Buchenberg, M;4150
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2018;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09780118;      Burgberg i.Allgäu;3256
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2018;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09780119;      Dietmannsried, M;8175
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2018;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09780120;      Durach;7202
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2018;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09780121;      Fischen i.Allgäu;3197
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2018;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09780122;      Haldenwang;3780
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2018;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09780123;      Bad Hindelang, M;5168
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2018;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09780124;      Immenstadt i.Allgäu, St;14271
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2018;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09780125;      Lauben;3478
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2018;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09780127;      Missen-Wilhams;1454
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2018;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09780128;      Oy-Mittelberg;4715
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2018;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09780131;      Obermaiselstein;970
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2018;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09780132;      Oberstaufen, M;7770
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2018;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09780133;      Oberstdorf, M;9707
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2018;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09780134;      Ofterschwang;2090
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2018;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09780137;      Rettenberg;4437
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2018;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09780139;      Sonthofen, St;21541
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2018;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09780140;      Sulzberg, M;4953
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2018;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09780143;      Waltenhofen;9340
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2018;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09780144;      Weitnau, M;5334
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2018;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09780145;      Wertach, M;2426
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2018;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09780146;      Wiggensbach, M;5044
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2018;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09780147;      Wildpoldsried;2602
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2018;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09780444;      Gemeindefreie Gebiete;-
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09;Bayern;13124737
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);091;  Oberbayern;4710865
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09161;    Ingolstadt (Krfr.St);137392
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09162;    München, Landeshauptstadt;1484226
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09163;    Rosenheim (Krfr.St);63551
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09171;    Altötting (Lkr);111516
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09171111;      Altötting, St;13001
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09171112;      Burghausen, St;18713
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09171113;      Burgkirchen a.d.Alz;10504
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09171114;      Emmerting;4150
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09171115;      Erlbach;1179
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09171116;      Feichten a.d.Alz;1217
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09171117;      Garching a.d.Alz;8645
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09171118;      Haiming;2515
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09171119;      Halsbach;1015
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09171121;      Kastl;2798
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09171122;      Kirchweidach;2638
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09171123;      Marktl, M;2749
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09171124;      Mehring;2459
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09171125;      Neuötting, St;8989
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09171126;      Perach;1273
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09171127;      Pleiskirchen;2455
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09171129;      Reischach;2615
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09171130;      Stammham;1042
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09171131;      Teising;1870
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09171132;      Töging a.Inn, St;9276
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09171133;      Tüßling, M;3305
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09171134;      Tyrlaching;1042
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09171135;      Unterneukirchen;3281
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09171137;      Winhöring;4785
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09172;    Berchtesgadener Land (Lkr);105929
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09172111;      Ainring;9791
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09172112;      Anger;4528
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09172114;      Bad Reichenhall, GKSt;18443
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09172115;      Bayerisch Gmain;3056
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09172116;      Berchtesgaden, M;7698
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09172117;      Bischofswiesen;7341
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09172118;      Freilassing, St;17147
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09172122;      Laufen, St;7316
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09172124;      Marktschellenberg, M;1757
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09172128;      Piding;5444
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09172129;      Ramsau b.Berchtesgaden;1700
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09172130;      Saaldorf-Surheim;5519
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09172131;      Schneizlreuth;1284
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09172132;      Schönau a.Königssee;5585
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09172134;      Teisendorf, M;9320
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09172444;      Gemeindefreie Gebiete;-
