Name,Geometrie (EWKT),Verwaltungseinheit,Verwaltungsebene,Planungsregion,Anteil Wasserkraft an Stromproduktion EE (%),Anteil Wind an Stromproduktion EE (%),Anteil PV an Stromproduktion EE (%),Anteil Biomasse an Stromproduktion EE (%),Anteil Geothermie an Stromproduktion EE (%),Stromproduktion Wasserkraft 2022 (MWh/a),Stromproduktion Wind 2022 (MWh/a),Stromproduktion PV 2022 (MWh/a),Stromproduktion Biomasse 2022 (MWh/a),Stromproduktion Geothermie 2022 (MWh/a),Stromproduktion EE 2022 (MWh/a),Einwohnerzahl,Fläche (km²)
Pliening,SRID=31468;POINT (4485130.964463916 5340032.741378509),175133,Gemeinde,14.0,0.0,0.0,37.8,62.2,0.0,0.0,0.0,4520.0,7427.0,0.0,11947.0,5885.0,22.8
Poing,SRID=31468;POINT (4486586.214737343 5337043.067430983),175135,Gemeinde,14.0,0.0,0.0,82.8,17.2,0.0,0.0,0.0,6669.0,1384.0,0.0,8053.0,16042.0,12.9
Emmering,SRID=31468;POINT (4504299.971513022 5317759.6169619365),175136,Gemeinde,14.0,6.5,0.0,56.5,37.0,0.0,264.0,0.0,2294.0,1502.0,0.0,4060.0,1493.0,17.2
Steinhöring,SRID=31468;POINT (4502397.756590182 5327613.966722119),175137,Gemeinde,14.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,4515.0,0.0,0.0,4515.0,4066.0,36.3
Zorneding,SRID=31468;POINT (4487231.956730827 5327665.049040368),175139,Gemeinde,14.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,3153.0,0.0,0.0,3153.0,9232.0,23.8
Anzinger Forst,SRID=31468;POINT (4492895.190050726 5333072.546420058),175451,Gemeinde,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unbekannt,31
Ebersberger Forst,SRID=31468;POINT (4497459.795678154 5332789.360724568),175452,Gemeinde,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unbekannt,17.8
Eglhartinger Forst,SRID=31468;POINT (4491598.293736385 5329016.70391954),175453,Gemeinde,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unbekannt,26.8
Eichstätt,SRID=31468;POINT (4453965.220968488 5418045.295259953),176000,Landkreis,unbekannt,0.49,32.3,40.8,26.5,0.0,2910.0,192514.0,242829.0,157640.0,0.0,595893.0,133634.0,1214
Adelschlag,SRID=31468;POINT (4443078.2067025155 5411586.974582674),176111,Gemeinde,10.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,19919.0,0.0,0.0,19919.0,3019.0,51.9
Altmannstein,SRID=31468;POINT (4474317.248887792 5417895.210027864),176112,Gemeinde,10.0,0.15,13.9,66.5,19.5,0.0,39.2,3704.0,17717.0,5184.0,0.0,26644.0,7064.0,114
Beilngries,SRID=31468;POINT (4461429.936287148 5433381.991703469),176114,Gemeinde,10.0,2.1,2.6,75.0,20.3,0.0,896.0,1112.0,32590.0,8829.0,0.0,43428.0,9993.0,100
Böhmfeld,SRID=31468;POINT (4453650.498407903 5413925.262946758),176116,Gemeinde,10.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1624.0,0.0,0.0,1624.0,1713.0,16.3
Buxheim,SRID=31468;POINT (4448099.139675068 5407665.714324862),176118,Gemeinde,10.0,0.0,0.0,94.6,5.4,0.0,0.0,0.0,10645.0,613.0,0.0,11258.0,3656.0,22.5
Denkendorf,SRID=31468;POINT (4460157.620120254 5421297.591118929),176120,Gemeinde,10.0,0.0,55.6,40.9,3.5,0.0,0.0,31691.0,23291.0,2022.0,0.0,57005.0,4836.0,47.8
Dollnstein,SRID=31468;POINT (4432150.1558025805 5415545.365360407),176121,Gemeinde,10.0,2.9,0.0,25.8,71.3,0.0,266.0,0.0,2335.0,6452.0,0.0,9053.0,2854.0,40.5
Egweil,SRID=31468;POINT (4443638.933808709 5405626.593305987),176122,Gemeinde,10.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2214.0,0.0,0.0,2214.0,1222.0,9.4
Eichstätt,SRID=31468;POINT (4440356.682527798 5417394.485804441),176123,Gemeinde,10.0,3.6,0.0,65.4,31.0,0.0,586.0,0.0,10592.0,5029.0,0.0,16207.0,13465.0,47.8
Eitensheim,SRID=31468;POINT (4450171.847563857 5409339.4980683485),176124,Gemeinde,10.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2825.0,0.0,0.0,2825.0,3031.0,15.7
Gaimersheim,SRID=31468;POINT (4453868.165690233 5408176.886486415),176126,Gemeinde,10.0,0.0,0.0,69.5,30.5,0.0,0.0,0.0,10457.0,4587.0,0.0,15044.0,12251.0,28.2
Großmehring,SRID=31468;POINT (4465853.783474647 5403200.845668168),176129,Gemeinde,10.0,0.0,0.0,8.8,91.2,0.0,0.0,0.0,10546.0,108618.0,0.0,119164.0,7295.0,47.4
Hepberg,SRID=31468;POINT (4460534.820636069 5409629.387939545),176131,Gemeinde,10.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1452.0,0.0,0.0,1452.0,2937.0,4.2
Hitzhofen,SRID=31468;POINT (4450320.575170254 5412400.250158855),176132,Gemeinde,10.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,3081.0,0.0,0.0,3081.0,3021.0,33.8
Kinding,SRID=31468;POINT (4455020.401347692 5429529.203331593),176137,Gemeinde,10.0,2.9,59.6,37.5,0.0,0.0,306.0,6192.0,3895.0,0.0,0.0,10393.0,2493.0,51.7
Kipfenberg,SRID=31468;POINT (4455714.904165951 5423804.021706701),176138,Gemeinde,10.0,0.0,0.0,91.6,8.4,0.0,0.0,0.0,19222.0,1771.0,0.0,20993.0,5860.0,81.4
Kösching,SRID=31468;POINT (4463457.089249005 5408283.177130667),176139,Gemeinde,10.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,9716.0,0.0,0.0,9716.0,9705.0,55.7
Lenting,SRID=31468;POINT (4460636.494757678 5407893.000080395),176143,Gemeinde,10.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,3899.0,0.0,0.0,3899.0,4996.0,8.5
Mindelstetten,SRID=31468;POINT (4473894.797972568 5412567.005247702),176147,Gemeinde,10.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,4071.0,0.0,0.0,4071.0,1794.0,22.7
Mörnsheim,SRID=31468;POINT (4427573.220127523 5415227.499770342),176148,Gemeinde,10.0,1.0,8.0,67.4,23.5,0.0,76.5,603.0,5085.0,1775.0,0.0,7539.0,1591.0,33.4
Nassenfels,SRID=31468;POINT (4443357.580609099 5406969.862129996),176149,Gemeinde,10.0,1.5,0.0,98.5,0.0,0.0,46.0,0.0,3069.0,0.0,0.0,3115.0,2263.0,18.4
Oberdolling,SRID=31468;POINT (4470190.772274196 5410276.337325584),176150,Gemeinde,10.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2310.0,0.0,0.0,2310.0,1329.0,19.4
Pförring,SRID=31468;POINT (4477276.377544758 5407902.381713951),176153,Gemeinde,10.0,0.15,0.0,99.9,0.0,0.0,10.3,0.0,7046.0,0.0,0.0,7057.0,3980.0,43.5
Pollenfeld,SRID=31468;POINT (4441956.561024522 5423717.077277149),176155,Gemeinde,10.0,0.0,63.8,25.4,10.7,0.0,0.0,15219.0,6061.0,2556.0,0.0,23836.0,3018.0,45.6
Schernfeld,SRID=31468;POINT (4434606.860934825 5418978.725888965),176160,Gemeinde,10.0,0.0,72.8,27.1,0.12,0.0,0.0,25397.0,9462.0,42.8,0.0,34903.0,3282.0,52.2
Stammham,SRID=31468;POINT (4460346.420737689 5413555.946147965),176161,Gemeinde,10.0,0.0,0.0,47.4,52.6,0.0,0.0,0.0,4775.0,5293.0,0.0,10068.0,4141.0,39
Titting,SRID=31468;POINT (4442447.219286078 5429218.655715184),176164,Gemeinde,10.0,0.25,89.9,5.9,4.0,0.0,263.0,93810.0,6120.0,4167.0,0.0,104360.0,2676.0,71.1
Walting,SRID=31468;POINT (4448828.567661156 5419635.29790774),176165,Gemeinde,10.0,2.1,78.6,16.9,2.4,0.0,388.0,14786.0,3186.0,459.0,0.0,18819.0,2331.0,39.7
Wellheim,SRID=31468;POINT (4432751.157281206 5409313.779441247),176166,Gemeinde,10.0,0.0,0.0,91.4,8.6,0.0,0.0,0.0,2566.0,243.0,0.0,2809.0,2768.0,33.8
Wettstetten,SRID=31468;POINT (4457149.336481007 5409787.928843014),176167,Gemeinde,10.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,3059.0,0.0,0.0,3059.0,5050.0,12.5
Haunstetter Forst,SRID=31468;POINT (4458383.8325813925 5432733.893392759),176451,Gemeinde,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unbekannt,5.4
Erding,SRID=31468;POINT (4500150.466978304 5351383.770768608),177000,Landkreis,unbekannt,39.3,0.0,23.9,36.8,0.0,255272.0,0.0,155583.0,239129.0,0.0,649984.0,139622.0,871
Berglern,SRID=31468;POINT (4494915.636873482 5360614.9127697805),177112,Gemeinde,14.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,5510.0,0.0,0.0,5510.0,2968.0,19.9
Bockhorn,SRID=31468;POINT (4499142.366021096 5352981.094114728),177113,Gemeinde,14.0,1.4,0.0,56.8,41.8,0.0,177.0,0.0,7289.0,5361.0,0.0,12828.0,4134.0,47.2
Buch a.Buchrain,SRID=31468;POINT (4499669.66952092 5341902.2539348835),177114,Gemeinde,14.0,0.0,0.0,24.1,75.9,0.0,0.0,0.0,1638.0,5152.0,0.0,6790.0,1595.0,22.8
Dorfen,SRID=31468;POINT (4511486.153667333 5348434.985440131),177115,Gemeinde,14.0,0.53,0.0,28.8,70.6,0.0,400.0,0.0,21676.0,53101.0,0.0,75177.0,14992.0,99.6
Eitting,SRID=31468;POINT (4491984.284432761 5357892.015338793),177116,Gemeinde,14.0,75.9,0.0,5.2,18.9,0.0,104082.0,0.0,7080.0,25960.0,0.0,137122.0,2978.0,35.6
Erding,SRID=31468;POINT (4493219.533616533 5352051.169435466),177117,Gemeinde,14.0,14.2,0.0,57.8,28.0,0.0,3006.0,0.0,12217.0,5925.0,0.0,21148.0,36414.0,54.6
Finsing,SRID=31468;POINT (4487055.34871452 5342034.885538118),177118,Gemeinde,14.0,80.6,0.0,13.1,6.3,0.0,33815.0,0.0,5496.0,2634.0,0.0,41944.0,4760.0,23.2
Forstern,SRID=31468;POINT (4498421.259111821 5338375.009992268),177119,Gemeinde,14.0,0.0,0.0,56.3,43.7,0.0,0.0,0.0,2892.0,2241.0,0.0,5133.0,3656.0,15.4
Fraunberg,SRID=31468;POINT (4499565.492729439 5358983.942114226),177120,Gemeinde,14.0,0.22,0.0,33.5,66.3,0.0,47.0,0.0,7107.0,14044.0,0.0,21199.0,3887.0,42.4
Hohenpolding,SRID=31468;POINT (4509787.743289232 5360637.589425998),177121,Gemeinde,14.0,0.0,0.0,19.6,80.4,0.0,0.0,0.0,4633.0,18996.0,0.0,23629.0,1598.0,27.4
Inning a.Holz,SRID=31468;POINT (4505881.327290546 5356668.454609732),177122,Gemeinde,14.0,0.0,0.0,79.0,21.0,0.0,0.0,0.0,2220.0,591.0,0.0,2811.0,1545.0,11.9
Isen,SRID=31468;POINT (4504353.494981103 5341653.196231178),177123,Gemeinde,14.0,0.57,0.0,41.8,57.7,0.0,84.0,0.0,6166.0,8514.0,0.0,14764.0,5769.0,43.8
Kirchberg,SRID=31468;POINT (4503692.240774857 5363081.618869256),177124,Gemeinde,14.0,0.0,0.0,44.7,55.3,0.0,0.0,0.0,2367.0,2934.0,0.0,5301.0,1113.0,17.1
Langenpreising,SRID=31468;POINT (4498046.104717063 5365329.063372773),177126,Gemeinde,14.0,0.0,0.0,24.0,76.0,0.0,0.0,0.0,3170.0,10055.0,0.0,13225.0,2854.0,27.5
Lengdorf,SRID=31468;POINT (4503955.417256111 5346443.312081602),177127,Gemeinde,14.0,1.7,0.0,18.5,79.8,0.0,337.0,0.0,3653.0,15727.0,0.0,19717.0,2728.0,34
Moosinning,SRID=31468;POINT (4488574.7313690055 5348803.763505503),177130,Gemeinde,14.0,1.2,0.0,22.8,76.0,0.0,257.0,0.0,4867.0,16239.0,0.0,21363.0,6054.0,40
Neuching,SRID=31468;POINT (4489294.7912511295 5344878.197930725),177131,Gemeinde,14.0,0.0,0.0,47.2,52.8,0.0,0.0,0.0,5434.0,6086.0,0.0,11520.0,2695.0,19.7
Oberding,SRID=31468;POINT (4488651.017440407 5353873.942293287),177133,Gemeinde,14.0,89.9,0.0,6.7,3.4,0.0,111709.0,0.0,8304.0,4253.0,0.0,124266.0,6472.0,64.7
Ottenhofen,SRID=31468;POINT (4491215.143235124 5341989.436201951),177134,Gemeinde,14.0,18.5,0.0,81.5,0.0,0.0,406.0,0.0,1782.0,0.0,0.0,2187.0,1926.0,10.3
Pastetten,SRID=31468;POINT (4496039.68102815 5340214.023805499),177135,Gemeinde,14.0,1.0,0.0,99.0,0.0,0.0,30.0,0.0,2931.0,0.0,0.0,2961.0,2852.0,22.1
Sankt Wolfgang,SRID=31468;POINT (4510146.1561854305 5342259.263919967),177137,Gemeinde,14.0,0.0,0.0,52.3,47.7,0.0,0.0,0.0,7105.0,6481.0,0.0,13586.0,4495.0,46.3
Steinkirchen,SRID=31468;POINT (4505974.101721783 5359650.4076019125),177138,Gemeinde,14.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2545.0,0.0,0.0,2545.0,1303.0,18.1
Taufkirchen (Vils),SRID=31468;POINT (4509855.380722586 5356514.838784891),177139,Gemeinde,14.0,0.29,0.0,32.9,66.8,0.0,128.0,0.0,14333.0,29043.0,0.0,43505.0,10550.0,70.2
Walpertskirchen,SRID=31468;POINT (4498576.042974582 5346637.638142077),177142,Gemeinde,14.0,0.0,0.0,41.3,58.7,0.0,0.0,0.0,2671.0,3795.0,0.0,6466.0,2172.0,18.5
Wartenberg,SRID=31468;POINT (4499200.048408236 5362987.525875878),177143,Gemeinde,14.0,3.6,0.0,87.0,9.3,0.0,186.0,0.0,4448.0,477.0,0.0,5111.0,5679.0,17.9
Wörth,SRID=31468;POINT (4492809.438294857 5345275.1454022145),177144,Gemeinde,14.0,4.8,0.0,80.0,15.1,0.0,487.0,0.0,8050.0,1520.0,0.0,10057.0,4433.0,21.1
Freising,SRID=31468;POINT (4480894.3189936 5367727.557620071),178000,Landkreis,unbekannt,33.9,1.9,39.7,24.5,0.0,206139.0,11320.0,241048.0,148735.0,0.0,607242.0,181144.0,800
Allershausen,SRID=31468;POINT (4470377.896571352 5365863.264602782),178113,Gemeinde,14.0,1.8,0.0,53.7,44.4,0.0,214.0,0.0,6248.0,5168.0,0.0,11629.0,5954.0,26.6
Attenkirchen,SRID=31468;POINT (4482280.636157385 5374318.623245665),178115,Gemeinde,14.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,10268.0,0.0,0.0,10268.0,2767.0,16.1
Au i.d.Hallertau,SRID=31468;POINT (4480743.479907213 5380177.868171264),178116,Gemeinde,14.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,12360.0,0.0,0.0,12360.0,6269.0,55
Eching,SRID=31468;POINT (4472189.963633878 5351136.742917209),178120,Gemeinde,14.0,0.0,0.0,97.8,2.2,0.0,0.0,0.0,6031.0,137.0,0.0,6168.0,14130.0,37.3
Rudelzhausen,SRID=31468;POINT (4482987.229901349 5383597.069430003),178122,Gemeinde,14.0,0.0,0.0,91.1,8.9,0.0,0.0,0.0,39243.0,3831.0,0.0,43074.0,3504.0,40.8
Fahrenzhausen,SRID=31468;POINT (4467086.559203455 5357511.987225918),178123,Gemeinde,14.0,27.4,27.2,34.8,10.6,0.0,7398.0,7350.0,9401.0,2870.0,0.0,27020.0,5064.0,37.6
Freising,SRID=31468;POINT (4481321.871920924 5363215.790709992),178124,Gemeinde,14.0,0.41,0.0,53.0,46.6,0.0,106.0,0.0,13573.0,11914.0,0.0,25593.0,48582.0,88.6
Gammelsdorf,SRID=31468;POINT (4496366.339617205 5379818.364166212),178125,Gemeinde,14.0,0.0,0.0,94.5,5.5,0.0,0.0,0.0,31801.0,1857.0,0.0,33658.0,1471.0,21.6
Haag a.d.Amper,SRID=31468;POINT (4487757.125316062 5368985.452552974),178129,Gemeinde,14.0,81.9,0.0,18.1,0.0,0.0,12940.0,0.0,2868.0,0.0,0.0,15808.0,2992.0,21.7
Hallbergmoos,SRID=31468;POINT (4481559.632972267 5354083.411856132),178130,Gemeinde,14.0,0.0,0.0,98.2,1.8,0.0,0.0,0.0,8608.0,160.0,0.0,8768.0,11337.0,35.1
Hörgertshausen,SRID=31468;POINT (4490213.979614966 5379064.418024505),178132,Gemeinde,14.0,0.0,0.0,56.5,43.5,0.0,0.0,0.0,3171.0,2443.0,0.0,5614.0,1997.0,21.5
Hohenkammer,SRID=31468;POINT (4464823.213356129 5365236.391707083),178133,Gemeinde,14.0,4.5,0.0,31.8,63.7,0.0,582.0,0.0,4086.0,8198.0,0.0,12866.0,2655.0,25.7
Kirchdorf a.d.Amper,SRID=31468;POINT (4474362.824760982 5369004.372456552),178136,Gemeinde,14.0,0.0,0.0,27.2,72.8,0.0,0.0,0.0,3330.0,8933.0,0.0,12263.0,3218.0,33
Kranzberg,SRID=31468;POINT (4471720.638763378 5363201.7458951855),178137,Gemeinde,14.0,56.1,0.0,26.9,16.9,0.0,13237.0,0.0,6345.0,3994.0,0.0,23576.0,4203.0,39.5
Langenbach,SRID=31468;POINT (4489553.150674564 5366966.800265222),178138,Gemeinde,14.0,0.0,0.0,93.9,6.1,0.0,0.0,0.0,6235.0,402.0,0.0,6637.0,4059.0,26.9
Marzling,SRID=31468;POINT (4484835.181692204 5363649.50114891),178140,Gemeinde,14.0,0.0,0.0,83.9,16.1,0.0,0.0,0.0,3321.0,636.0,0.0,3958.0,3237.0,20.5
Mauern,SRID=31468;POINT (4492534.330372441 5375494.166850375),178142,Gemeinde,14.0,1.2,0.0,98.8,0.0,0.0,41.3,0.0,3385.0,0.0,0.0,3427.0,3138.0,24.2
Moosburg a.d.Isar,SRID=31468;POINT (4495300.303289284 5369917.346315588),178143,Gemeinde,14.0,89.5,0.0,10.0,0.53,0.0,106542.0,0.0,11900.0,625.0,0.0,119068.0,19309.0,43.9
Nandlstadt,SRID=31468;POINT (4485743.125361963 5377765.05569513),178144,Gemeinde,14.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,6875.0,0.0,0.0,6875.0,5431.0,34.3
Neufahrn b.Freising,SRID=31468;POINT (4475168.6529654125 5352814.457893625),178145,Gemeinde,14.0,0.0,0.0,80.6,19.4,0.0,0.0,0.0,20600.0,4966.0,0.0,25566.0,20202.0,45.5
Paunzhausen,SRID=31468;POINT (4468001.459369596 5370797.015525059),178150,Gemeinde,14.0,0.0,48.9,51.1,0.0,0.0,0.0,3970.0,4143.0,0.0,0.0,8113.0,1569.0,12.7
Wang,SRID=31468;POINT (4495306.607824781 5373061.962309305),178155,Gemeinde,14.0,80.7,0.0,19.3,0.01,0.0,64750.0,0.0,15520.0,4.2,0.0,80274.0,2541.0,31.2
Wolfersdorf,SRID=31468;POINT (4478577.410754861 5371265.759772553),178156,Gemeinde,14.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,4890.0,0.0,0.0,4890.0,2571.0,26.1
Zolling,SRID=31468;POINT (4483189.033376552 5368216.969443058),178157,Gemeinde,14.0,0.0,0.0,6.9,93.1,0.0,0.0,0.0,6844.0,92597.0,0.0,99442.0,4944.0,34.5
Fürstenfeldbruck,SRID=31468;POINT (4440696.784633214 5339179.125573497),179000,Landkreis,unbekannt,5.6,5.1,56.7,32.6,0.0,13344.0,12154.0,136026.0,78228.0,0.0,239752.0,218579.0,435
Adelshofen,SRID=31468;POINT (4434425.445925731 5338725.413344082),179111,Gemeinde,14.0,0.0,0.0,40.8,59.2,0.0,0.0,0.0,2947.0,4273.0,0.0,7219.0,1766.0,13.3
Alling,SRID=31468;POINT (4447938.652955081 5333963.158365925),179113,Gemeinde,14.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2488.0,0.0,0.0,2488.0,3965.0,21
Althegnenberg,SRID=31468;POINT (4430606.562632321 5344328.674461461),179114,Gemeinde,14.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,4819.0,0.0,0.0,4819.0,2070.0,16.1
Egenhofen,SRID=31468;POINT (4438125.861157419 5349844.0663145995),179117,Gemeinde,14.0,0.0,0.0,46.9,53.1,0.0,0.0,0.0,6772.0,7653.0,0.0,14426.0,3506.0,33.4
Eichenau,SRID=31468;POINT (4449713.818691661 5337339.760795356),179118,Gemeinde,14.0,0.0,0.0,99.9,0.1,0.0,0.0,0.0,2083.0,2.1,0.0,2085.0,11722.0,7
Emmering,SRID=31468;POINT (4446606.534307557 5338322.811547498),179119,Gemeinde,14.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2430.0,0.0,0.0,2430.0,6873.0,11
Fürstenfeldbruck,SRID=31468;POINT (4444565.7177985525 5338577.651260069),179121,Gemeinde,14.0,26.7,0.0,40.6,32.8,0.0,5359.0,0.0,8160.0,6587.0,0.0,20106.0,37063.0,32.5
Germering,SRID=31468;POINT (4452830.930006358 5332737.400771969),179123,Gemeinde,14.0,0.0,0.0,67.2,32.8,0.0,0.0,0.0,4066.0,1984.0,0.0,6050.0,40461.0,21.6
Grafrath,SRID=31468;POINT (4437898.847982009 5332062.901727709),179125,Gemeinde,14.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2211.0,0.0,0.0,2211.0,3932.0,14.4
Gröbenzell,SRID=31468;POINT (4453408.188520738 5339603.48792509),179126,Gemeinde,14.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2839.0,0.0,0.0,2839.0,19649.0,6.4
Hattenhofen,SRID=31468;POINT (4434545.967641271 5343041.67453682),179128,Gemeinde,14.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,6598.0,0.0,0.0,6598.0,1567.0,7.2
Jesenwang,SRID=31468;POINT (4435506.392985661 5336852.529978697),179130,Gemeinde,14.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1491.0,0.0,0.0,1491.0,1626.0,15.3
Kottgeisering,SRID=31468;POINT (4435462.603604595 5331599.459027273),179131,Gemeinde,14.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,3130.0,0.0,0.0,3130.0,1618.0,8.2
Landsberied,SRID=31468;POINT (4438219.628036637 5336411.292241896),179132,Gemeinde,14.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1517.0,0.0,0.0,1517.0,1637.0,10.5
Maisach,SRID=31468;POINT (4444937.0362067185 5342242.328962369),179134,Gemeinde,14.0,0.77,19.2,54.7,25.3,0.0,238.0,5953.0,16928.0,7827.0,0.0,30946.0,14223.0,53.4
Mammendorf,SRID=31468;POINT (4437873.664314824 5341496.362549923),179136,Gemeinde,14.0,0.0,24.7,46.4,28.9,0.0,0.0,6201.0,11627.0,7246.0,0.0,25075.0,4877.0,21.2
Mittelstetten,SRID=31468;POINT (4432906.945522584 5346819.168918458),179137,Gemeinde,14.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1458.0,0.0,0.0,1458.0,1700.0,18.6
Moorenweis,SRID=31468;POINT (4431602.618220009 5335590.638664745),179138,Gemeinde,14.0,0.11,0.0,99.9,0.0,0.0,18.2,0.0,16005.0,0.0,0.0,16023.0,4111.0,45.4
Oberschweinbach,SRID=31468;POINT (4437585.870485786 5345145.902397736),179140,Gemeinde,14.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1202.0,0.0,0.0,1202.0,1717.0,7.2
Olching,SRID=31468;POINT (4450738.453578973 5341409.172521927),179142,Gemeinde,14.0,11.0,0.0,40.9,48.1,0.0,6433.0,0.0,23941.0,28138.0,0.0,58511.0,27653.0,29.9
Puchheim,SRID=31468;POINT (4451844.635150983 5337161.490769127),179145,Gemeinde,14.0,0.0,0.0,31.6,68.4,0.0,0.0,0.0,5950.0,12879.0,0.0,18829.0,21221.0,12.2
Schöngeising,SRID=31468;POINT (4441231.694221647 5333471.230613727),179147,Gemeinde,14.0,59.1,0.0,40.9,0.0,0.0,1210.0,0.0,836.0,0.0,0.0,2046.0,1890.0,12.9
Türkenfeld,SRID=31468;POINT (4432011.421848657 5330494.970971302),179149,Gemeinde,14.0,0.0,0.0,79.9,20.1,0.0,0.0,0.0,6529.0,1639.0,0.0,8168.0,3732.0,16
Garmisch-Partenkirchen,SRID=31468;POINT (4434612.161451929 5269023.215618769),180000,Landkreis,unbekannt,27.9,0.0,34.9,37.2,0.0,31431.0,0.0,39354.0,41914.0,0.0,112699.0,88232.0,1012
Bad Kohlgrub,SRID=31468;POINT (4428837.07269924 5281343.7123590205),180112,Gemeinde,17.0,0.0,0.0,78.9,21.1,0.0,0.0,0.0,1424.0,381.0,0.0,1805.0,2839.0,32.6
Bad Bayersoien,SRID=31468;POINT (4424783.413730819 5284114.186720056),180113,Gemeinde,17.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1143.0,0.0,0.0,1143.0,1272.0,17.7
Eschenlohe,SRID=31468;POINT (4438882.239499582 5273611.29009265),180114,Gemeinde,17.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,3526.0,0.0,0.0,3526.0,1553.0,55
Ettal,SRID=31468;POINT (4431839.1128229825 5270459.633376367),180115,Gemeinde,17.0,66.8,0.0,33.2,0.0,0.0,288.0,0.0,143.0,0.0,0.0,432.0,724.0,14.7
Farchant,SRID=31468;POINT (4433248.214286235 5266130.287860869),180116,Gemeinde,17.0,50.4,0.0,31.3,18.3,0.0,1778.0,0.0,1105.0,647.0,0.0,3530.0,3628.0,25.8
Garmisch-Partenkirchen,SRID=31468;POINT (4431243.309861099 5261956.8958072495),180117,Gemeinde,17.0,16.3,0.0,13.5,70.1,0.0,8906.0,0.0,7376.0,38256.0,0.0,54538.0,27249.0,206
Grainau,SRID=31468;POINT (4426744.637251338 5259611.305343257),180118,Gemeinde,17.0,50.9,0.0,49.1,0.0,0.0,598.0,0.0,576.0,0.0,0.0,1174.0,3449.0,49.4
Großweil,SRID=31468;POINT (4447781.168735185 5282127.351298425),180119,Gemeinde,17.0,44.2,0.0,32.0,23.8,0.0,2000.0,0.0,1450.0,1075.0,0.0,4526.0,1553.0,22
Krün,SRID=31468;POINT (4445742.274350079 5263207.507178866),180122,Gemeinde,17.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,871.0,0.0,0.0,871.0,1950.0,36.3
Mittenwald,SRID=31468;POINT (4444497.647134201 5256116.661589244),180123,Gemeinde,17.0,62.5,0.0,33.0,4.4,0.0,2798.0,0.0,1477.0,199.0,0.0,4474.0,7209.0,133
Murnau a.Staffelsee,SRID=31468;POINT (4440190.251716277 5282890.774428778),180124,Gemeinde,17.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,4135.0,0.0,0.0,4135.0,12128.0,38.1
Oberammergau,SRID=31468;POINT (4429897.898702953 5273606.529939166),180125,Gemeinde,17.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1728.0,0.0,0.0,1728.0,5393.0,30.1
Oberau,SRID=31468;POINT (4435209.442799171 5269482.555062193),180126,Gemeinde,17.0,84.4,0.0,15.6,0.0,0.0,8104.0,0.0,1500.0,0.0,0.0,9604.0,3135.0,17.9
Ohlstadt,SRID=31468;POINT (4442268.305256078 5277649.87016553),180127,Gemeinde,17.0,32.6,0.0,67.4,0.0,0.0,814.0,0.0,1686.0,0.0,0.0,2500.0,3352.0,41.2
Riegsee,SRID=31468;POINT (4442596.351235853 5284777.263146604),180128,Gemeinde,17.0,17.1,0.0,82.9,0.0,0.0,275.0,0.0,1333.0,0.0,0.0,1607.0,1234.0,20.4
